"","x","y","lon","lat","z"
"70",591702.306666667,4789280.61066667,-79.8703335742672,43.2507533500418,106.011383056641
"71",591725.968,4789280.61066667,-79.8700421495837,43.2507504714741,105.777404785156
"72",591749.629333333,4789280.61066667,-79.8697507249433,43.2507475921642,105.423599243164
"73",591773.290666667,4789280.61066667,-79.8694593003458,43.250744712112,105.563209533691
"74",591796.952,4789280.61066667,-79.8691678757915,43.2507418313175,107.231018066406
"75",591820.613333333,4789280.61066667,-79.8688764512801,43.2507389497808,103.554931640625
"76",591844.274666667,4789280.61066667,-79.8685850268119,43.2507360675018,102.788482666016
"77",591867.936,4789280.61066667,-79.8682936023867,43.2507331844806,102.253280639648
"78",591891.597333333,4789280.61066667,-79.8680021780046,43.2507303007171,102.576416015625
"79",591915.258666667,4789280.61066667,-79.8677107536656,43.2507274162114,101.964767456055
"80",591938.92,4789280.61066667,-79.8674193293697,43.2507245309634,101.629470825195
"81",591584,4789311.64333333,-79.8717855407498,43.2510471171473,109.448379516602
"82",591607.661333333,4789311.64333333,-79.8714941145199,43.2510442422629,109.085006713867
"83",591631.322666667,4789311.64333333,-79.8712026883329,43.2510413666363,109.028755187988
"84",591654.984,4789311.64333333,-79.8709112621889,43.2510384902674,107.803497314453
"85",591678.645333333,4789311.64333333,-79.8706198360879,43.2510356131563,106.782379150391
"86",591702.306666667,4789311.64333333,-79.8703284100299,43.2510327353029,104.366310119629
"87",591725.968,4789311.64333333,-79.8700369840148,43.2510298567073,103.731925964355
"88",591749.629333333,4789311.64333333,-79.8697455580428,43.2510269773694,103.189651489258
"89",591773.290666667,4789311.64333333,-79.8694541321139,43.2510240972892,103.255836486816
"90",591796.952,4789311.64333333,-79.8691627062279,43.2510212164668,104.78963470459
"91",591820.613333333,4789311.64333333,-79.8688712803851,43.2510183349021,105.183052062988
"92",591844.274666667,4789311.64333333,-79.8685798545853,43.2510154525952,102.926483154297
"93",591867.936,4789311.64333333,-79.8682884288285,43.251012569546,103.205780029297
"94",591891.597333333,4789311.64333333,-79.8679970031149,43.2510096857545,101.945213317871
"95",591915.258666667,4789311.64333333,-79.8677055774443,43.2510068012208,102.329208374023
"96",591938.92,4789311.64333333,-79.8674141518169,43.2510039159448,102.163681030273
"97",591584,4789342.676,-79.8717803830964,43.2513265025337,109.86547088623
"98",591607.661333333,4789342.676,-79.8714889555348,43.2513236276215,107.200820922852
"99",591631.322666667,4789342.676,-79.8711975280163,43.251320751967,106.311538696289
"100",591654.984,4789342.676,-79.8709061005407,43.2513178755702,105.384414672852
"101",591678.645333333,4789342.676,-79.8706146731081,43.2513149984311,103.849838256836
"102",591702.306666667,4789342.676,-79.8703232457185,43.2513121205498,102.949203491211
"103",591725.968,4789342.676,-79.870031818372,43.2513092419262,102.780532836914
"104",591749.629333333,4789342.676,-79.8697403910684,43.2513063625604,102.754829406738
"105",591773.290666667,4789342.676,-79.8694489638079,43.2513034824523,101.97469329834
"106",591796.952,4789342.676,-79.8691575365904,43.2513006016019,102.924011230469
"107",591820.613333333,4789342.676,-79.8688661094159,43.2512977200092,103.32495880127
"108",591844.274666667,4789342.676,-79.8685746822846,43.2512948376743,102.170532226562
"109",591867.936,4789342.676,-79.8682832551963,43.2512919545971,102.507759094238
"110",591891.597333333,4789342.676,-79.867991828151,43.2512890707777,102.701919555664
"111",591915.258666667,4789342.676,-79.8677004011489,43.251286186216,102.557540893555
"112",591938.92,4789342.676,-79.8674089741899,43.251283300912,102.22875213623
"113",591584,4789373.70866667,-79.871775225369,43.251605887906,109.270133972168
"114",591607.661333333,4789373.70866667,-79.8714837964759,43.2516030129659,106.037704467773
"115",591631.322666667,4789373.70866667,-79.8711923676258,43.2516001372834,105.404579162598
"116",591654.984,4789373.70866667,-79.8709009388186,43.2515972608587,105.059555053711
"117",591678.645333333,4789373.70866667,-79.8706095100544,43.2515943836918,102.920181274414
"118",591702.306666667,4789373.70866667,-79.8703180813333,43.2515915057825,102.61888885498
"119",591725.968,4789373.70866667,-79.8700266526551,43.251588627131,103.021499633789
"120",591749.629333333,4789373.70866667,-79.8697352240199,43.2515857477372,102.905151367188
"121",591773.290666667,4789373.70866667,-79.8694437954278,43.2515828676011,102.130279541016
"122",591796.952,4789373.70866667,-79.8691523668787,43.2515799867228,100.976036071777
"123",591820.613333333,4789373.70866667,-79.8688609383727,43.2515771051022,101.322868347168
"124",591844.274666667,4789373.70866667,-79.8685695099098,43.2515742227393,102.514945983887
"125",591867.936,4789373.70866667,-79.8682780814899,43.2515713396341,101.443534851074
"126",591891.597333333,4789373.70866667,-79.8679866531131,43.2515684557867,101.679336547852
"127",591915.258666667,4789373.70866667,-79.8676952247794,43.251565571197,102.042350769043
"128",591938.92,4789373.70866667,-79.8674037964888,43.251562685865,101.724067687988
"129",591584,4789404.74133333,-79.8717700675678,43.2518852732641,108.434135437012
"130",591607.661333333,4789404.74133333,-79.8714786373431,43.2518823982961,106.670669555664
"131",591631.322666667,4789404.74133333,-79.8711872071613,43.2518795225857,105.059616088867
"132",591654.984,4789404.74133333,-79.8708957770225,43.2518766461331,103.623031616211
"133",591678.645333333,4789404.74133333,-79.8706043469268,43.2518737689382,102.99813079834
"134",591702.306666667,4789404.74133333,-79.870312916874,43.251870891001,101.738632202148
"135",591725.968,4789404.74133333,-79.8700214868642,43.2518680123216,101.812744140625
"136",591749.629333333,4789404.74133333,-79.8697300568975,43.2518651328998,101.147102355957
"137",591773.290666667,4789404.74133333,-79.8694386269737,43.2518622527358,101.171234130859
"138",591796.952,4789404.74133333,-79.8691471970931,43.2518593718295,101.185447692871
"139",591820.613333333,4789404.74133333,-79.8688557672554,43.2518564901809,102.352851867676
"140",591844.274666667,4789404.74133333,-79.8685643374609,43.2518536077901,102.81551361084
